nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;ibua;costo;stock_minino;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
CARGADOR XIAOMI SUIT 120W;;;;;;45;0;21290;21290;0;100;12980;12980;0;0;0;0;12980;5;;;;1;39.03240958;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;EL IMPERIO ACCESORIOS;7900;;;Estandar
CARGADOR XIAOMI 25W CAJA NARANJA;;;;;;50;0;16559;16559;0;100;15400;15400;0;0;0;0;15400;5;;;;1;6.999214928;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;D SHOP;77755;;;Estandar
CABLE 3 X 1;;;;;;200;0;1774;1774;0;100;1980;1980;0;0;0;0;1980;5;;;;1;-11.61217587;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;GOTECH;99011;;;Estandar
CABEZA SAMSUNG 45W;;;;;;600;0;8871;8871;0;100;8030;8030;0;0;0;0;8030;5;;;;1;9.480329162;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;BLAXUS;6045298662;;;Estandar
FORRO SILICON G05;;;;;;50;0;3548;3548;0;100;3300;3300;0;0;0;0;3300;5;;;;1;6.989853439;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;MELLO ACCESORIOS;77332;;;Estandar
FORRO SILICON SMART 200 LITE;;;;;;280;0;4258;4258;0;100;4070;4070;0;0;0;0;4070;5;;;;1;4.415218412;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
FORRO TRANSFORME A03S;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME A12;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME A13;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME A21S;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME A35;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME A55;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME NOTE 8;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME RM 9;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME RM 10;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME MOTO E15;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME MOTO E30/E40;;;;;;18;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TRANSFORME MOTO G15;;;;;;20;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA A12;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA A36;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
MICRO SD 4;;6295;;;;99;0;5500;5500;0;100;0;0;0;0;0;0;0;5;;;;1;100;TRUE;ACCESORIOS;GENERICA;;5500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO TIKI DAMA NOTE 8;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA REDMI 9;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA REDMI 9A;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA REDMI 9C;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA REDMI 1O;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA NOTE 13;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
FORRO TIKI DAMA MOTO E15;;;;;;20;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
CONSOLA DE VIDEO JUEGOS ARCADE M8;;;;;;32;0;53226;53226;0;100;45000;45000;0;0;0;0;45000;5;;;;1;15.45485289;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;ICOLOR;34322;;;Estandar
CINTA PEGANE GRANDE;;;;;;10;0;8280;8280;0;100;7700;7700;0;0;0;0;7700;5;;;;1;7.004830918;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;HG IMPORTACIONES;6789999;;;Estandar
RELOJ SMART WATCH T10 ULTRA MAX;;282;;;;12;0;41398;41398;0;100;38500;38500;0;0;0;0;38500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
RELOJ SMART WATCH S30 PRO MAX;;271;;;;12;0;37849;37849;0;100;35200;35200;0;0;0;0;35200;5;;;;1;6.998863907;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
DIADEMA SAMSUNG 616;;6176;;;;20;0;41398;41398;0;100;38500;38500;0;0;0;0;38500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
DIADEMA SAMSUNG 625;;6177;;;;12;0;41398;41398;0;100;38500;38500;0;0;0;0;38500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
GAME STICK DE JUEGOS AMAZON FG9PRO;;6229;;;;6;0;118280;118280;0;100;110000;110000;0;0;0;0;110000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
FIRE TV STICK AMAZON 10K;;702;;;;6;0;100538;100538;0;100;93500;93500;0;0;0;0;93500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
RELOJ SMART WATCH ACE-50;;251;;;;10;0;53226;53226;0;100;49500;49500;0;0;0;0;49500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TECNOVO;7689;;;Estandar
AUDIFONOS TRUE WIRELESS EARPHONES GH-6J;;6063;;;;149;0;26022;26022;0;100;24200;24200;0;0;0;0;24200;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LEO BOSS;111222;;;Estandar
AUDIFONOS DE CONDUCCION OSEA P8;;6044;;;;20;0;21290;21290;0;100;19800;19800;0;0;0;0;19800;5;;;;1;6.998590888;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LEO BOSS;111222;;;Estandar
TRIPODE B PARA AROS DE LUZ;;6482;;;;123;0;11237;11237;0;100;10450;10450;0;0;0;0;10450;5;;;;1;7.003648661;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LEO BOSS;111222;;;Estandar
GUANTES PARA DEDO;;6236;;;;150;0;1500;1500;0;0;1100;1100;0;0;0;0;1100;5;;;;1;26.66666667;TRUE;CACHARROS;GENERICA;;1500;0;0;0;;RAMITECH;16161;;;Estandar
PELUCHE ELEFANTE QUE RESPIRA 853-5-V2408;;5075;;;;10;0;33118;33118;0;100;30800;30800;0;0;0;0;30800;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
ORGANIZADOR PARA VIAJES A2406-107;;4179;;;;12;0;11828;11828;0;100;11000;11000;0;0;0;0;11000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
FUNDAS PARA ZAPATOS EN SILICONA V2407-06;;4057;;;;24;0;3903;3903;0;100;3630;3630;0;0;0;0;3630;5;;;;1;6.994619523;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SILLA CAMPING A2503-031;;4210;;;;6;0;49677;49677;0;100;46200;46200;0;0;0;0;46200;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
CEPILLO SECADOR PLANO HQT-906B;;1006;;;;24;0;18602;18602;0;100;17300;17300;0;0;0;0;17300;5;;;;1;6.999247393;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
LAMPARA CUADRADA A2503-1193;;4096;;;;6;0;21290;21290;0;100;19800;19800;0;0;0;0;19800;5;;;;1;6.998590888;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
CAPIVARA QUE RESPIRA A25503-926;;5015;;;;23;0;21290;21290;0;100;19800;19800;0;0;0;0;19800;5;;;;1;6.998590888;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SILLA PLEGABLE A2503-2219;;4212;;;;30;0;16559;16559;0;100;15400;15400;0;0;0;0;15400;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
MAQUINA ALGODON DE AZUCAR A2504-203;;8007;;;;12;0;76882;76882;0;100;71500;71500;0;0;0;0;71500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SOFA INFLABLE 83001;;4213;;;;20;0;91075;91075;0;100;84700;84700;0;0;0;0;84700;5;;;;1;6.999725501;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
MULTIMETRO DIGITAL MAS8302;;7078;;;;6;0;15376;15376;0;100;14300;14300;0;0;0;0;14300;5;;;;1;6.997918835;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
MEDIDOR DE PRESION A2503-170;;4153;;;;50;0;27204;27204;0;100;25300;25300;0;0;0;0;25300;5;;;;1;6.99897074;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SET DE CUBIERTOS 1010D;;4206;;;;10;0;62688;62688;0;100;58300;58300;0;0;0;0;58300;5;;;;1;6.999744768;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
BOLSO INFANTIL LABUBU;;5006;;;;6;0;26022;26022;0;100;16500;16500;0;0;0;0;16500;5;;;;1;36.59211436;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
BOLSO LABUBU PEQUEÑO;;5007;;;;6;0;26022;26022;0;100;24200;24200;0;0;0;0;24200;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
BOLSO CAPIVARA PEQUEÑO;;5003;;;;20;0;26022;26022;0;100;24200;24200;0;0;0;0;24200;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
CAJA DE HERRAMIENTAS 46 PCS A2503-170;;7012;;;;72;0;17742;17742;0;100;16500;16500;0;0;0;0;16500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
CAMARA ESPIA A9;;6079;;;;30;0;13011;13011;0;100;12100;12100;0;0;0;0;12100;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
COMBO PLANCHA Y SECADOR AGUACATE RE-2508;;1013;;;;12;0;73333;73333;0;100;68200;68200;0;0;0;0;68200;5;;;;1;6.999577271;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
MAQUINA PELUQUERA 82008;;8040;;;;30;0;42581;42581;0;100;39600;39600;0;0;0;0;39600;5;;;;1;7.000774994;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
JUGUETE SET CIENTIFICO 4099A;;5052;;;;12;0;26022;26022;0;100;24200;24200;0;0;0;0;24200;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
PISTOLA RIFLE M416 JF-026G;;5104;;;;20;0;59140;59140;0;100;55000;55000;0;0;0;0;55000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;59139.78495;0;0;0;;VIRALTECH;129900;;;Estandar
PISTOLA RIFLE F328A-1;;5103;;;;20;0;35484;35484;0;100;33000;33000;0;0;0;0;33000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
PISTOLA INFANTIL F105B;;5099;;;;50;0;17742;17742;0;100;16500;16500;0;0;0;0;16500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
JUGUETE GOLPEA AL TOPO;;5050;;;;12;0;17742;17742;0;100;16500;16500;0;0;0;0;16500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SET DE COCINA INFANTIL;;4204;;;;12;0;54409;54409;0;100;50600;50600;0;0;0;0;50600;5;;;;1;7.000680035;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
CANGREJO MUSICAL;;5013;;;;12;0;31935;31935;0;100;29700;29700;0;0;0;0;29700;5;;;;1;6.998590888;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
PULPO DE JUGUETE;;6395;;;;12;0;39032;39032;0;100;36300;36300;0;0;0;0;36300;5;;;;1;6.99938512;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
PARLANTE PT-SS106;;2183;;;;216;0;136022;136022;0;100;115000;115000;0;0;0;0;115000;5;;;;1;15.45485289;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PT-1253;;2179;;;;64;0;87527;87527;0;100;81400;81400;0;0;0;0;81400;5;;;;1;7.000125676;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PT-5822;;2180;;;;60;0;242473;242473;0;100;225500;225500;0;0;0;0;225500;5;;;;1;6.999954634;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PT-DEL103;;2181;;;;6;0;827957;827957;0;100;770000;770000;0;0;0;0;770000;5;;;;1;7.000001208;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PT-STB70;;2184;;;;64;0;141935;141935;0;100;132000;132000;0;0;0;0;132000;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
ABANICO 3 EN 1;;1;;;;100;0;118280;118280;0;100;110000;110000;0;0;0;0;110000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
ABANICO WINGO ECONOMICO;;3;;;;280;0;73333;73333;0;100;68200;68200;0;0;0;0;68200;5;;;;1;6.999577271;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
TDT PREMIUM;;6438;;;;100;0;40215;40215;0;100;37400;37400;0;0;0;0;37400;5;;;;1;6.999875668;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PT-OP105;;2182;;;;80;0;431452;431452;0;100;370000;370000;0;0;0;0;370000;5;;;;1;14.2430676;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
LINTERNA FRONTAL SAG25426-74;;7059;;;;12;0;11828;11828;0;100;11000;11000;0;0;0;0;11000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
PROYECTOR P30-1;;6389;;;;16;0;218817;218817;0;100;198000;198000;0;0;0;0;198000;5;;;;1;9.51342903;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ZUM ZUM;826282;;;Estandar
LINTERNA SAG254226-64;;7064;;;;12;0;12419;12419;0;100;11550;11550;0;0;0;0;11550;5;;;;1;6.997342781;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
CONTROL DE AIRE UNIVERSAL;;6108;;;;24;0;9462;9462;0;100;8800;8800;0;0;0;0;8800;5;;;;1;6.996406679;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
COMBO PLANCHA. RIZADOR Y PEINILLA;;1014;;;;6;0;41398;41398;0;100;38500;38500;0;0;0;0;38500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MAQUINA PELUQUERA NG-222;;8042;;;;3;0;130108;130108;0;100;121000;121000;0;0;0;0;121000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MAQUINA PELUQUERA NG-7030;;8043;;;;3;0;153763;153763;0;100;143000;143000;0;0;0;0;143000;5;;;;1;6.999733356;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MAQUINA PELUQUERA NG-134;;8041;;;;1;0;218817;218817;0;100;203500;203500;0;0;0;0;203500;5;;;;1;6.999913169;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
LAMPARA BOMBILLO SAG25426-76;;4093;;;;6;0;22473;22473;0;100;20900;20900;0;0;0;0;20900;5;;;;1;6.999510524;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
CINTURON MASAJE TERMICO;;1009;;;;18;0;26022;26022;0;100;22500;22500;0;0;0;0;22500;5;;;;1;13.53470141;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JC TECHNO PLUS;656777;;;Estandar
LICUADORA PORTATIL HM-03;;4139;;;;12;0;15968;15968;0;100;14850;14850;0;0;0;0;14850;5;;;;1;7.001503006;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
COSMETIQUERA;;1016;;;;24;0;11828;11828;0;100;11000;11000;0;0;0;0;11000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
HUMIDIFICADOR FOGATA;;4074;;;;3;0;70968;70968;0;100;66000;66000;0;0;0;0;66000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MASAJEADOR PROSTATICO;;10002;;;;6;0;94624;94624;0;100;88000;88000;0;0;0;0;88000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
PLUG TALLA S;;10004;;;;6;0;16559;16559;0;100;15400;15400;0;0;0;0;15400;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
PLUG TALLA M;;10003;;;;6;0;15376;15376;0;100;14300;14300;0;0;0;0;14300;5;;;;1;6.997918835;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MICROFONO DE SOLAPA K9;;6510;;;;47;0;18925;18925;0;100;18700;18700;0;0;0;0;18700;5;;;;1;1.188903567;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ZUM ZUM;826282;;;Estandar
MICROFONO DE SOLAPA K31 PRO;;6508;;;;17;0;82796;82796;0;100;77000;77000;0;0;0;0;77000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MICROFONO SOLAPA K40;;6313;;;;6;0;76882;76882;0;100;71500;71500;0;0;0;0;71500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
POWER BANK 10.000 MAH SAG-02;;3018;;;;6;0;29570;29570;0;100;27500;27500;0;0;0;0;27500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
POWER BANK 20.000 MAH SAG-03;;3034;;;;6;0;52043;52043;0;100;48400;48400;0;0;0;0;48400;5;;;;1;6.999980785;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
TRIPODE SAG-8820;;6494;;;;20;0;76882;76882;0;100;71500;71500;0;0;0;0;71500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
AUDIFONOS SAG S-10;;6062;;;;12;0;34301;34301;0;100;31900;31900;0;0;0;0;31900;5;;;;1;6.999795924;TRUE;CACHARROS;GENERICA;;0;0;0;0;;GD COLOMBIA;785544;;;Estandar
MULTRIMETRO 5 PUESTOS;;7088;;;;12;0;23656;23656;0;100;22000;22000;0;0;0;0;22000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
RELOJ SMART WATCH HD 10 PRO;;258;;;;12;0;100538;100538;0;100;93500;93500;0;0;0;0;93500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
MANILLA BANDA WATCH ELASTICA;;213;;;;12;0;11828;11828;0;100;11000;11000;0;0;0;0;11000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
"PARLANTE 3"" GTS-1961";;2041;;;;160;0;9226;9226;0;100;8580;8580;0;0;0;0;8580;5;;;;1;7.001951008;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
"PARLANTE 6.5"" + MICROFONO GTS-1222";;2049;;;;48;0;27204;27204;0;100;25300;25300;0;0;0;0;25300;5;;;;1;6.99897074;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO SILICON SAM A11;;;;;;68;0;4495;4495;0;100;4180;4180;0;0;0;0;4180;5;;;;1;7.007786429;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO SILICON RM 12C;;;;;;100;0;4495;4495;0;100;4180;4180;0;0;0;0;4180;5;;;;1;7.007786429;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO SILICON NOTE 8 PRO;;;;;;175;0;4495;4495;0;100;4180;4180;0;0;0;0;4180;5;;;;1;7.007786429;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
FORRO SILICON MOTO E13;;;;;;100;0;4140;4140;0;100;3850;3850;0;0;0;0;3850;5;;;;1;7.004830918;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO SILICON 7/8 PLUS;;;;;;140;0;4140;4140;0;100;3850;3850;0;0;0;0;3850;5;;;;1;7.004830918;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;TK;000000044;;;Estandar
FORRO METALIZADO CON MAGSAFE IP 11;;;;;;30;0;9462;9462;0;100;8800;8800;0;0;0;0;8800;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO METALIZADO CON MAGSAFE IP 16;;;;;;30;0;9462;9462;0;100;8800;8800;0;0;0;0;8800;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO METALIZADO CON MAGSAFE IP 16 PRO;;;;;;30;0;9462;9462;0;100;8800;8800;0;0;0;0;8800;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
FORRO METALIZADO CON MAGSAFE IP 16 PRO MAX;;;;;;30;0;9462;9462;0;100;8800;8800;0;0;0;0;8800;5;;;;1;6.996406679;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
VIDRIO ANTIESPIA SAM A05;;;;;;100;0;1183;1183;0;100;1100;1100;0;0;0;0;1100;5;;;;1;7.016060862;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
VIDRIO ANTIESPIA SAM A14;;;;;;100;0;1183;1183;0;100;1100;1100;0;0;0;0;1100;5;;;;1;7.016060862;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
VIDRIO ANTIESPIA SAM A15;;;;;;100;0;1183;1183;0;100;1100;1100;0;0;0;0;1100;5;;;;1;7.016060862;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JK;99982;;;Estandar
