nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;IBUA;costo;stock_minimo;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
POWER BANK 80000;;;;;;999;0;176946;176946.2366;0;100;164560;164560;0;0;0;0;164560;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;176946.2366;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE T02B;;;;;;1000;0;9462;9462.365591;0;100;8800;8800;0;0;0;0;8800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;10000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
RELOJ 12 EN 1 Y-40;;;;;;997;0;75699;75698.92473;0;100;70400;70400;0;0;0;0;70400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;75698.92473;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
RELOJ T10 MINI;;;;;;998;0;30280;30279.56989;0;100;28160;28160;0;0;0;0;28160;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;30279.56989;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
ARO DE LUZ LJJ-45;;;;;;100;0;80430;80430.10753;0;100;74800;74800;0;0;0;0;74800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;85000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
Bolsa tÃ©rmica terciopelo;;;;;;148;0;9462;9462.365591;0;100;8800;8800;0;0;0;0;8800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;10000;0;0;0;;ALZ TECHNOLOGY;44466;;;Estandar
BOLSO CON PANTALLA LED;;;;;;100;0;141935;141935.4839;0;100;132000;132000;0;0;0;0;132000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;150000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PSP VIDEO GAME;;;;;;97;0;331183;331182.7957;0;100;308000;308000;0;0;0;0;308000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;350000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
ESCURRIDOR DE PLATOS;;;;;;999;0;66237;66236.55914;0;100;61600;61600;0;0;0;0;61600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;70000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
RELOJ SUIT 7 EN 1;;;;;;997;0;66237;66236.55914;0;100;61600;61600;0;0;0;0;61600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;70000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HUMIDIFICADOR DE FLAMA  ALZ-033;;;;;;998;0;70968;70967.74194;0;100;66000;66000;0;0;0;0;66000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;70967.74194;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PLANCHA MINI A VAPOR;;;;;;1000;0;15613;15612.90323;0;100;14520;14520;0;0;0;0;14520;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;16500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI MAQUINA DE COSER;;;;;;1011;0;55579;55578.94737;0;;52800;52800;0;0;0;0;52800;5;FALSE;FALSE;FALSE;1;5;TRUE;CACHARROS;GENERICA;;33118.27957;0;0;0;;LUAN;3422;;;Estandar
ESTUFA ELECTRICA;;;;;;97;0;32172;32172.04301;0;100;29920;29920;0;0;0;0;29920;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;34000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PROTECTOR DE PITILLO;;;;;;1000;0;1075;1075.268817;0;100;1000;1000;0;0;0;0;1000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;1500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LLAVERO ECONOMICO;;;;;;1000;0;860;860.2150538;0;100;800;800;0;0;0;0;800;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;1000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
Mini wafflera WP-MK03;;;;;;999;0;28387;28387.09677;0;100;26400;26400;0;0;0;0;26400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;30000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PICADORA MANUAL;;;;;;99;0;18925;18924.73118;0;100;17600;17600;0;0;0;0;17600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;20000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PICADORA PQÃ‘;;;;;;10;0;11355;11354.83871;0;100;10560;10560;0;0;0;0;10560;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;12000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PARLANTE 6.5 GTS-1397;;;;;;998;0;26495;26494.62366;0;100;24640;24640;0;0;0;0;24640;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;26494.62366;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PARLANTE PROYECTOR MODELO ASTRONAUTA;;;;;;10;0;43763;43763.44086;0;0;40700;40700;0;0;0;0;40700;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;43549;0;0;0;;NOBELSON;;;;Estandar
CAJA ORGANIZADORA DE ZAPATOS;;;;;;58;0;6151;6150.537634;0;100;5720;5720;0;0;0;0;5720;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;5500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
PROYECTOR BX20;;;;;;10;0;171261;171261.1111;0;0;161111.1111;161111.1111;0;0;0;0;161111.1111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
ARO DE LUZ 26CM BX40;;;;;;20;0;25984;25984.44444;0;0;24444.44444;24444.44444;0;0;0;0;24444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
ARO DE LUZ 33CM BX30;;;;;;20;0;35433;35433.33333;0;0;33333.33333;33333.33333;0;0;0;0;33333.33333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
ARO DE LUZ (COLORES) 33CM BX30;;;;;;20;0;37796;37795.55556;0;0;35555.55556;35555.55556;0;0;0;0;35555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
ARO DE LUZ 45CM BX10;;;;;;10;0;80316;80315.55556;0;0;75555.55556;75555.55556;0;0;0;0;75555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
VIDEOJUEGO X5.000 JUEGOS BX50;;;;;;3;0;159450;159450;0;0;150000;150000;0;0;0;0;150000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NOBELSON;;;;Estandar
HUMIFICADOR GATO;;;;;;36;0;8858;8858.333333;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;5.926622769;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;44466;;;Estandar
HUMIFICADOR YMJ-M8;;;;;;6;0;11811;11811.11111;0;0;11111.11111;11111.11111;0;0;0;0;11111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
HUMIFICADOR ALZ-033;;;;;;3;0;68504;68504.44444;0;0;64444.44444;64444.44444;0;0;0;0;64444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
ASPIRADORA JB-109;;;;;;12;0;38977;38976.66667;0;0;36666.66667;36666.66667;0;0;0;0;36666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
TALADRO INALAMBRICO ALZ-053;;;;;;10;0;177167;177166.6667;0;0;166666.6667;166666.6667;0;0;0;0;166666.6667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
SECADOR DE ROPA PORTATIL;;;;;;3;0;89764;89764.44444;0;0;84444.44444;84444.44444;0;0;0;0;84444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
MINI PLANCHA DE ROPA A VAPOR;;;;;;24;0;15354;15354.44444;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;FALSE;FALSE;FALSE;1;5.926622769;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;44466;;;Estandar
PURIFICADOR DE AGUA;;;;;;12;0;27166;27165.55556;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
KIT DE COCINA 19 PCS ALZ-139;;;;;;6;0;67323;67323.33333;0;0;63333.33333;63333.33333;0;0;0;0;63333.33333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
MINI WAFFLERA;;;;;;12;0;22441;22441.11111;0;0;21111.11111;21111.11111;0;0;0;0;21111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
SECADOR REMLNGTON RE-5301;;;;;;24;0;27166;27165.55556;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
BARBERA ELECTRICA GEEMY GM-9001;;;;;;12;0;17717;17716.66667;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
SMART WATCH X8 KIDS;;;;;;12;0;38977;38976.66667;0;0;36666.66667;36666.66667;0;0;0;0;36666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
BASCULA BLUETOOTH;;;;;;12;0;18898;18897.77778;0;0;17777.77778;17777.77778;0;0;0;0;17777.77778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
DRON 998;;;;;;18;0;70867;70866.66667;0;0;66666.66667;66666.66667;0;0;0;0;66666.66667;5;FALSE;FALSE;FALSE;1;5.926622765;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;44466;;;Estandar
BOLSA TERMICA;;;;;;24;0;9449;9448.888889;0;0;8888.888889;8888.888889;0;0;0;0;8888.888889;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;;;;Estandar
RADIO DE COMUNICACIÃ“N UV-5R;;;;;;24;0;68504;68504.44444;0;0;64444.44444;64444.44444;0;0;0;0;64444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
TRIPODE PARA PARLANTE SPS-180CM;;;;;;200;0;29528;29527.77778;0;0;27777.77778;27777.77778;0;0;0;0;27777.77778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
"VENTILADOR DE 18"" 3 EN 1 PL-1807";;;;;;12;0;153544;153544.4444;0;0;144444.4444;144444.4444;0;0;0;0;144444.4444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
LAMPARA SOLAR 100W CL-7356;;;;;;7;0;53150;53150;0;0;50000;50000;0;0;0;0;50000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
MAQUINA DE COSER SM-505A;;;;;;15;0;94624;94623.65591;0;;88000;88000;0;0;0;0;88000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;86221.11111;0;0;0;;LUAN;3422;;;Estandar
CALENTADOR DE COMIDA PORTATIL YS-002;;;;;;24;0;23622;23622.22222;0;0;22222.22222;22222.22222;0;0;0;0;22222.22222;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
PROTECTOR DE VOLTAJE 1 PUERTO KE-V009;;;;;;6;0;33071;33071.11111;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
PROTECTOR DE VOLTAJE 3 PUERTO KE-V00;;;;;;6;0;38977;38976.66667;0;0;36666.66667;36666.66667;0;0;0;0;36666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
VENTILADOR DE TECHO AN 716;;;;;;8;0;124017;124016.6667;0;0;116666.6667;116666.6667;0;0;0;0;116666.6667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIA TECHNOLOGY;;;;Estandar
HOLDER PARA MOTO M3;;;;;;24;0;12992;12992.22222;0;0;12222.22222;12222.22222;0;0;0;0;12222.22222;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
REPETIDOR WIFI WR25;;;;;;12;0;47244;47244.44444;0;0;44444.44444;44444.44444;0;0;0;0;44444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CONTROL PLAY 4 A2503-1499;;;;;;12;0;44882;44882.22222;0;0;42222.22222;42222.22222;0;0;0;0;42222.22222;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
GRAMERA MH-500;;;;;;12;0;10630;10630;0;0;10000;10000;0;0;0;0;10000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
PESA DIGITAL A2503-460;;;;;;12;0;108662;108662.2222;0;0;102222.2222;102222.2222;0;0;0;0;102222.2222;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CUBIERTA PARA MOTOS A2503-998;;;;;;74;0;8268;8267.777778;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;5.926622763;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;129900;;;Estandar
SET TALADRO ELECTRICO CONBROCAS A2503-150;;;;;;20;0;109843;109843.3333;0;0;103333.3333;103333.3333;0;0;0;0;103333.3333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LONCHERA ELECTRICA YS-002;;;;;;24;0;26575;26575;0;0;25000;25000;0;0;0;0;25000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
COLCHON INFLABLE #67001;;;;;;5;0;90946;90945.55556;0;0;85555.55556;85555.55556;0;0;0;0;85555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MASAJEADOR FACIAL ES-1081;;;;;;12;0;27166;27165.55556;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
ORGANIZADOR DE ZAPATOS TIPO CAJAA2503-2156;;;;;;60;0;5906;5905.555556;0;0;5555.555556;5555.555556;0;0;0;0;5555.555556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
SOPORTE PROYECTOR A2503-1882;;;;;;6;0;24803;24803.33333;0;0;23333.33333;23333.33333;0;0;0;0;23333.33333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
SOPORTE TV 4365;;;;;;6;0;27166;27165.55556;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CAPIVARA BURBUJERO 668-132;;;;;;12;0;20079;20078.88889;0;0;18888.88889;18888.88889;0;0;0;0;18888.88889;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARA SELFIE W70;;;;;;12;0;33071;33071.11111;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARA MESA T61;;;;;;12;0;17717;17716.66667;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARA MESA A2503-672;;;;;;7;0;17717;17716.66667;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
POP IT ELÃ‰CTRICO KL1808-G2;;;;;;12;0;15354;15354.44444;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CABLE INICIADOR DE CARRO A2503-129;;;;;;12;0;15354;15354.44444;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LÃMPARA CB-2015;;;;;;6;0;31890;31890;0;0;30000;30000;0;0;0;0;30000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
ANTENA TDT A2503-919;;;;;;24;0;3189;3189;0;0;3000;3000;0;0;0;0;3000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CONTROL XBOX Y PC A2503-705/1139;;;;;;12;0;38977;38976.66667;0;0;36666.66667;36666.66667;0;0;0;0;36666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MOLDE DE HIELO FACIAL HD-7060;;;;;;24;0;5906;5905.555556;0;0;5555.555556;5555.555556;0;0;0;0;5555.555556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
COMPRESOR LLANTA DC12V;;;;;;6;0;17717;17716.66667;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MINI SELLADOR DE BOLSA V2504-5/ MY-288;;;;;;12;0;5906;5905.555556;0;0;5555.555556;5555.555556;0;0;0;0;5555.555556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
RAZOR VGR DAMA V-727;;;;;;12;0;47244;47244.44444;0;0;44444.44444;44444.44444;0;0;0;0;44444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MAQUINA PELUQUERA VGR V-071;;;;;;12;0;33071;33071.11111;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MANTA CALENTADOR QX-022;;;;;;3;0;100394;100394.4444;0;0;94444.44444;94444.44444;0;0;0;0;94444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
OLLA PARA DERRETIR CHOCOLATEV2407-05;;;;;;10;0;53150;53150;0;0;50000;50000;0;0;0;0;50000;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARAS A2406-486;;;;;;10;0;33071;33071.11111;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARA MESA ATARDECER A2406-295/A2503-811;;;;;;12;0;11811;11811.11111;0;0;11111.11111;11111.11111;0;0;0;0;11111.11111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
ORGANIZADOR DE FRUTAS A2403-196;;;;;;10;0;29528;29527.77778;0;0;27777.77778;27777.77778;0;0;0;0;27777.77778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
SILICONA PARA FREIDORA A2403-538;;;;;;12;0;2953;2952.777778;0;0;2777.777778;2777.777778;0;0;0;0;2777.777778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
PELUCHE KOALA QUE RESPIRA A2408-1;;;;;;10;0;30709;30708.88889;0;0;28888.88889;28888.88889;0;0;0;0;28888.88889;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAMPARA HUMIFICADOR T00K8;;;;;;3;0;59056;59055.55556;0;0;55555.55556;55555.55556;0;0;0;0;55555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
NUTRIA QUE RESPIRA 853-1;;;;;;10;0;25984;25984.44444;0;0;24444.44444;24444.44444;0;0;0;0;24444.44444;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
COMPRESOR AZ403-214;;;;;;6;0;40158;40157.77778;0;0;37777.77778;37777.77778;0;0;0;0;37777.77778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
CAMARA A2503-1909;;;;;;24;0;35433;35433.33333;0;0;33333.33333;33333.33333;0;0;0;0;33333.33333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
PROYECTOR VIDEO VID A2406-211 (M20);;;;;;6;0;59056;59055.55556;0;0;55555.55556;55555.55556;0;0;0;0;55555.55556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
MAQUINA PELUQUERA VGR V-945;;;;;;24;0;70867;70866.66667;0;0;66666.66667;66666.66667;0;0;0;0;66666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;VIRALTECH;;;;Estandar
LAVADORA PARA BROCHAS A2406-344;;;;;;18;0;15354;15354.44444;0;0;12100;12100;0;0;0;0;12100;5;FALSE;FALSE;FALSE;1;21.19545553;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ALZ TECHNOLOGY;44466;;;Estandar
DVR CON CAMARA ANALOGA JORTAN 6115AHD-N4;;;;;;14;0;271656;271655.5556;0;0;255555.5556;255555.5556;0;0;0;0;255555.5556;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BODEGA AYF;;;;Estandar
MICROFONO WVNGR WG-U702;;;;;;10;0;70867;70866.66667;0;0;66666.66667;66666.66667;0;0;0;0;66666.66667;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BODEGA AYF;;;;Estandar
MICROFONO SENCILLO WNGR SM-338;;;;;;38;0;8858;8858.333333;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BODEGA AYF;;;;Estandar
AIRPODS PRO 2 CON PANTALLA X-601;;;;;;93;0;49607;49606.66667;0;0;33000;33000;0;0;0;0;33000;5;FALSE;FALSE;FALSE;1;33.47668324;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;LEO BOSS;111222;;;Estandar
MANOS LIBRES UNIVERSAL X-48;;;;;;10;0;5197;5196.888889;0;0;4888.888889;4888.888889;0;0;0;0;4888.888889;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;VETEX;;;;Estandar
MANOS LIBRES TC X-302;;;;;;10;0;8858;8858.333333;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;VETEX;;;;Estandar
CABLE USB V8 SC-435;;;;;;10;0;2953;2952.777778;0;0;2777.777778;2777.777778;0;0;0;0;2777.777778;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;VETEX;;;;Estandar
CABLE USB TC SC-435;;;;;;10;0;3307;3307.111111;0;0;3111.111111;3111.111111;0;0;0;0;3111.111111;5;FALSE;FALSE;FALSE;1;5.926622766;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;VETEX;;;;Estandar
